text	label
At least 11 dead and 5 injured after gunmen storm Charlie Hebdo office in Paris	0
BREAKING: Police search northern France gas station local media says was allegedly robbed by #CharlieHebdo suspects.	0
Hostages have reportedly been taken as police pursue gunmen responsible for the #ParisAttack	0
Building in Dammartin-en-Goele where #CharlieHebdo suspects believed to be holed up	0
Just confirmed. 10 people dead at shooting in the centre of #Paris. Many believed to be journos working for #CharlieHebdo	0
UPDATE: Two Paris cops shot as manhunt for #CharlieHebdo suspects continues	0
#CharlieHebdo - 11 dead including 2 police in Paris shooting by  #AFP	0
JUST IN: Police confirm to  there is a second hostage situation underway in eastern Paris	0
LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are  free.   #CharlieHebdo	0
Charlie Hebdo: AFP reports another shooting and hostage taken at grocery in eastern Paris – live updates	0
"Killing of policewoman in Paris linked to #CharlieHebdo killers, police tell French media after identifying suspect"	0
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer	0
#CharlieHebdo Stéphane Charbonnier and Jean Cabut died for freedom of press. May their bravery &amp; spirit live forever	0
"BREAKING: Three gunmen involved in attack on Charlie Hebdo magazine, French Interior Minister Bernard Cazeneuve says."	0
"Breaking: Two hostage situations in France are linked, Paris prosecutor says"	0
"now 13 dead at Charlie #Hebdo; gunmen show signs of military training; fled in black car, dumped it, hijacked another; set off for suburbs"	0
French media report the Trocadero near the Eiffel Tower in #Paris has been evacuated and police have been deployed there	0
"At least five people have been taken hostage at the kosher grocery, reports say #ParisAttacks"	0
Supermarket hostage-takers reportedly threaten to kill if police storm #CharlieHebdo suspects	0
Update - Reuters reports at least one person killed &amp; several injured in shootout before hostage-taking in Dammartin-en-Goele in France	0
French police: Hostage-taker at Paris market linked to #CharlieHebdo attack	0
#BREAKING Armed man takes hostage in kosher grocery in Paris: source	0
AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage	0
12 people now known to have died after gunmen stormed the Paris HQ of magazine #CharlieHebdo	0
Scene at Paris HQ of satirical magazine Charlie Hebdo - police confirm gunmen kill at least 10	0
"#BREAKING  Both #CharlieHebdo suspects killed after police operation in Dammartin-en-Goele, reports AFP"	0
Nice work from Banksy #JeSuisCharlie	0
#Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers.	0
Banksy's response to the #CharlieHebdo attack isn't by Banksy. But it is striking:	0
BREAKING: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects.	0
Field near printers has become a makeshift helicopter pad for airforce and gendarmerie Puma helicopters #charliehebdo	0
JUST IN: Police tell  it's probable gunman in second Paris hostage situation is man who killed a policewoman yesterday -	0
BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.	0
"Great picture by Banksy. So simple, yet so powerful. #JeSuisCharlie   Please share."	0
Reports that two of the dead in the #CharlieHebdo attack are police officers	0
#CharlieHebdo gunmen fled in stolen car after 'mass shoot-out' with police officers	0
Update - AFP reports at least two people killed after shooting at kosher grocery in eastern #Paris in which at least five were taken hostage	0
Charlie Hebdo shooting latest: 12 dead and gunmen still at large	0
AFP: several hostages have been freed at Jewish supermarket in #Paris	0
"French leader: Attack that killed 11 at Paris newspaper an act of terror, other attacks thwarted in recent weeks:"	0
Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs	0
#BREAKING : Both hostages in #Dammartin and #Paris are free and safe	0
"Ahmed Merabet, a French Police officer, the first victim of #CharlieHebdo attack .. He was a Musilm #RIP"	0
BREAKING: French police: Suspects in newspaper attack appear to have taken a hostage northeast of Paris	0
"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says."	0
"French media reports two suspects of #CharlieHebdo attack are killed, and supermarket hostage-taker also killed"	0
Armed men were reportedly asking for journalists by name at Charlie Hebdo. Unimaginable..	0
"R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack"	0
The #CharlieHebdo massacre brothers have been killed. Full story here:	0
#BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking: source	0
"Officials say 3 gunmen carried out Charlie Hebdo shootings, France’s bloodiest terrorist attack in nearly 2 decades."	0
Gunman at Paris grocery store threatens to kill hostages if police storm the #CharlieHebdo brothers.	0
"Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP."	0
#BREAKING Paris hostage-taker 'knows' one Charlie Hebdo killer: source	0
Reports of shots fired north-east of Paris as French police pursue two suspected Charlie Hebdo gunmen in car chase	0
"Powerful image, yes. But it was drawn by  not by Banksy. Details:  #charliehebdo"	0
DEVELOPING: #CharlieHebdo shooting suspects holed up in premises of construction company	0
"#BREAKING - 1 injured in #Paris Kosher supermarket shooting, hostage drama underway &gt;&gt;&gt;"	0
"#ISIS just claimed responsibility for #CharlieHebdo attack and announced more attacks. ""US &amp; UK are on the list for tomorrow."""	0
French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks	0
Another shooting reported at the Trocadero near the Eiffel Tower (LIVE UPDATES)	0
Cartoonist Stephane Charbonnier was critically injured in the attack (LeFigaro) #CharlieHebdo	0
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP	0
Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest:  (Pic:Martmann/Reuters)	0
#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault	0
Hostage-taker at kosher market in #Paris said to be killed. Mayor confirms 2 brothers killed at separate hostage-taking. #CharlieHebdo	0
Shots fired and hostages taken in a building east of Paris as police hunt #CharlieHebdo attackers	0
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP	0
Evet! : From Banksy #JeSuisCharlie	0
#BREAKING: Reports hostage situation underway north-east of Paris  #CharlieHebdo	0
BREAKING: French Interior minister: Suspects in Paris terror attack believed to be holding at least 1 hostage near Dammartin-en-Goele.	0
Five hostages are being held at a kosher grocery store in east Paris	0
"BREAKING: Reports of shots fired, hostages taken in town Northeast of Paris"	0
"As #CharlieHebdo attack unfolded, a journalist tweeted while taking shelter on a roof"	0
10 dead as shots fired at French satirical weekly #CharlieHebdo. #AFP	0
#BREAKING Le Monde newspaper says hostage take at Kosher supermarket in #Paris dead. #PorteDeVincennes #ParisTerrorAttacks	0
French Interior Minister says operation under way to detain 2 #CharlieHebdo suspects	0
"Industrial zone in Dammartin-en-Goël, near Paris, scene of hostage taking and manhunt. More:"	0
Special forces stands on the roof of a building in Dammartin-en-Goele where a hostage-taking is underway #AFP	0
"#CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports"	0
"Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt"	0
"#CharlieHebdo Attack UPDATE: Cartoonists Cabu, Charb, Wolinski die - report"	0
BREAKING: Police: Hostage-taker at Paris market is suspect in slaying of policewoman a day earlier.	0
You tell the media it was al-Qaeda in Yemen - reported words of #CharlieHebdo attackers.   Read more:   #c4news	0
Update - Police say 3 gunmen on the loose after 12 people were killed when HQ of satirical publication #CharlieHebdo was attacked in #Paris	0
"#CharlieHebdo hostage freed in Dammartin - Kouachi brothers both killed, AFP reports"	0
BREAKING:  At least two reportedly killed in hostage drama in Paris-area kosher synagogue	0
BREAKING: Gunfire reported in French town as police hunt suspects in #CharlieHebdo attack | More soon at:	0
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP	0
A French police officer said that the suspected Charlie Hebdo gunmen said they seek to “die as martyrs”	0
Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up	0
"Suspects in #CharlieHebdo attack identified by police as Said Kouachi, Cherif Kouachi &amp; Hamyd Mourad"	0
"Breaking: Police suspect gunmen have taken one hostage, after shots were fired involving Charlie Hebdo suspects"	0
Those who killed 11 and injured scores at HQ of French satirical magazine #CharlieHebdo have done a huge disservice to Islam and Muslims	0
French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo	0
BREAKING: Reports that an armed man has taken a hostage in eastern Paris in a third attack #ParisShooting	0
"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says."	0
Charlie Hebdo killers are dead. Sources say they are not in Paradise.	0
"Gunshots heard as well as shouts of ""Allahu Akbar!"" in amateur videos of #CharlieHebdo attack"	0
BREAKING NEWS: Killed Charlie Hebdo suspects came out firing on security forces. AFP	0
Graphic: Video shows gunmen with automatic rifles during attack on #CharlieHebdo in #Paris:	0
URGENT: Both #CharlieHebdo suspects killed - reports	0
"#CharlieHebdo editor-in-chief Stephane Charbonnier, known as ""Charb"", &amp; 3 other cartoonists killed - judicial sources"	0
“ #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.”	0
This is trending on French twitter #MouradHamydInnocent started by classmates who say Mourad was in class when #CharlieHebdo attack happened	0
"AFP reports there are 2 dead, and 5 hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters."	0
"Charlie Hebdo massacre in Paris carried out with military precision - gunmen appeared to seek out journalists by name, police suggest."	0
An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.	0
"Cartoonists Cabu and Charb died in the attack against #CharlieHebdo,  reports"	0
Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates	0
"Breaking: Kouachi brothers dead; hostage freed after raid in Dammartin-en-Goele, says person familiar with matter"	0
Banksy #JeSuisCharlie	0
BREAKING NEWS - Exchange of fire reported in #DammartinEnGoele   #CharlieHebdo	0
LIVE: Paris on alert as gunmen kill twelve in massacre at #CharlieHebdo magazine office:	0
Paris gunman vows to kill 5 hostages if France storms printing plant with brothers accused of attacking newspaper:	0
Reports #CharlieHebdo gunmen were asking for journalists by name before opening fire. Armed with AK47s and RPG	0
"11 confirmed dead, Francois Hollande to visit scene of attack - latest from Paris:"	0
French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack:	0
"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source"	0
Gunmen showed advanced military skills in Paris #CharlieHebdo attack:	0
"Meaux hospital sent medical team to reported hostage scene northeast of Paris, hospital communications director says."	0
BREAKING NEWS: Market gunman threatens to kill hostages if police storm terrorist brothers. -Paris police	0
AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France	0
"Trocadero, it was a fasle alert (Ministry of Interior) Via"	0
