theme, label, id, tweet_text, tweet_author,
charliehebdo, 1, 552801979861598208, The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers , Tom Holland,
charliehebdo, 1, 552817293969739778, As a Muslim, I absolutely refuse to apologize for this terrorist act. But as a Muslim,I demand justice for the victims&amp; say: #JeSuisCharlie, Hend,
charliehebdo, 1, 553227389061582848, Anti-terror police close in on #CharlieHebdo suspects in tiny French village  , Daily Mail Online,
charliehebdo, 1, 552809042687819776, People who have actually died of being offended: 0
People who have died because others were offended: far too many.
#CharlieHebdo, Dave Morris,
charliehebdo, 1, 553117857609809920, Brilliant cartoons continue to emerge in wake of #Charliehebdo attack. This one via  , Sheera Frenkel,
charliehebdo, 1, 553169577228926976, #CharlieHebdo  the magazine will be published next Wednesday as usual says magazine lawyer. Print run: 1 million copies., Kim Willsher,
charliehebdo, 1, 552827123963281408, French cartoonists Charb, Cabu, Tignous and Wolinski all killed in  Charlie Hebdo attack  , i100,
charliehebdo, 1, 552799100715167744, France raises national alert system to highest level after attack at Charlie Hebdo HQ  , NBC News,
charliehebdo, 1, 552814213081866240, #CHARLIEHEBDO SHOOTING: Gunmen still at large, manhunt underway - LIVE UPDATES  , RT,
charliehebdo, 1, 553122276913471488, Above us only sky. #CharlieHebdo , Donal O'Keeffe,
charliehebdo, 1, 553152831050362882, . on what we know about the suspects in the #CharlieHebdo attack.  , New Day,
charliehebdo, 1, 553145759961714688, Please, RT! #CharlieHebdo attack: the next chapters! Via  #RespectForMuslims , Carlos Latuff,
charliehebdo, 1, 553145137086607360, Top editor in Qatar urges Muslims ‘not to apologize’ for #CharlieHebdo #ParisShooting , Tarek Fatah  ਤਾਰਿਕ ,
charliehebdo, 1, 552815575672836096, George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear." #CharlieHebdo, BirgittⒶ Jónsdóttir,
charliehebdo, 1, 553496489641902080, Neither Islam nor multiculturalism to blame for bloody #CharlieHebdo attack - UN Human Rights Chief #Zeid , UN Human Rights,
charliehebdo, 1, 553591760668991488, VIDEO: Helicopter understood to have landed on roof of #CharlieHebdo siege building during raid #ParisAttacks , Sky News,
charliehebdo, 1, 553115176057065473, The moving tributes to the victims of the Charlie Hebdo shooting  , The Independent,
charliehebdo, 1, 553136053112950785, Nova Scotia CAN Halifax →  » UPDATE » 659 Charlie Hebdo  Charlie Hebdo has had a long tradition of disrespect and pro…, Mary Smith,
charliehebdo, 1, 553205261847236608, Solidarity with #JeSuisCharlie mass posting Charlie Hebdo cartoons 2 pm today UK time  …  , Stephen Fry,
charliehebdo, 1, 553151670796820480, How the world’s newspapers covered the #CharlieHebdo attack, in pictures:  (Pic: De Morgen) , The Telegraph,
charliehebdo, 1, 553549680538578944, IN PICTURES: French cops close in on suspected #CharlieHebdo terrorists outside Paris  , NBC News,
charliehebdo, 1, 552812984343330816, We can never allow the barbaric savagery of islamic extremism to defeat our right to free speech. 
#CharlieHebdo , Rita Panahi,
charliehebdo, 1, 552842342143905794, The problem isn’t Islam. The problem is assholes. Every religion has ‘em. #JeSuisCharlie, Mike Monteiro,
charliehebdo, 1, 552833941930274816, There can be no justification whatsoever for such taking of life #CharlieHebdo (2/2), East London Mosque,
charliehebdo, 1, 552838568717344769, #CharlieHebdo: Now is the time to uphold freedoms, not give in to fear -   , Comment is free,
charliehebdo, 1, 552814983797821440, A real Muslim cannot be a terrorist. *** #CharlieHebdo , İsrafil Aydemir,
charliehebdo, 1, 553540381187780609, Police establish tight cordon around second hostage scene in #Paris. Eery quiet, except for buzz from helicopters. , Griff Witte,
charliehebdo, 1, 552809902956367872, #CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes, François Heisbourg,
charliehebdo, 1, 552788720236376064, French newspaper Charlie Hebdo's last tweet before gunmen attack  , Daily Mail Online,
charliehebdo, 1, 552821659103940608, Charlie Hebdo's Last Tweet Spoofed ISIS Leader Al-Baghdadi  , Mediaite,
charliehebdo, 1, 552849515271958528, Heartbreakingly brilliant cartoon by   in solidarity with his French colleagues. #CharlieHebdo , Lisa Wilkinson,
charliehebdo, 1, 553107688591089664, Reasons for Death:
19th Century:World Wars, Ship Disasters, Famine, Revolutions. 
2015: Cartoons
#CharlieHebdo #ParisShooting #JeSuisCharlie, ROYAL_BENGAL_TIGER,
charliehebdo, 1, 552842761565904896, Stop saying #CharlieHebdo was "known for mocking Muslims." They mocked EVERYONE., Gavin McInnes,
charliehebdo, 0, 553529101659566080, BREAKING: Armed man takes hostage in kosher grocery east of Paris , Haaretz.com,
charliehebdo, 0, 553587735613952001, #CharlieHebdo killers dead, confirmed by gendarmerie., Agnes Poirier,
charliehebdo, 0, 552816932643405824, Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded., Peter Bouckaert,
charliehebdo, 0, 553515399438811136, Police have surrounded the area where the #CharlieHebdo attack suspects are believed to be: 
, CNN,
charliehebdo, 0, 552808620187217920, PHOTO: Armed gunmen face police officers near #CharlieHebdo HQ in Paris  , RT,
charliehebdo, 0, 552784882687299584, 10 people have died in a shooting at the Paris HQ of French weekly Charlie Hebdo, reports say.  , Sky News,
charliehebdo, 0, 552786099899494400, BREAKING: Paris police say shots fired at satirical newspaper Charlie Hebdo; witness says multiple gunmen involved., Fox News,
charliehebdo, 0, 552793551231541249, Charlie Hebdo gunmen reportedly heard shouting: 'Prophet has been avenged'  , Daily Mail Online,
charliehebdo, 0, 552986187364065281, #Banksy's response to today's incident in Paris via his official #Instagram acct  #CharlieHebdo , Matt Navarra,
charliehebdo, 0, 553152215050125313, UPDATE: Cop fatally shot as France hunts #CharlieHebdo massacre suspects  , NBC News,
charliehebdo, 0, 553588106587545600, According to AFP "a number" of hostages have been freed after police raided supermarket / Hostage in #Dammartin free , FRANCE 24,
charliehebdo, 0, 552795585095671808, Gunmen reportedly asked for victims by NAME before shooting them #CharlieHebdo. Live updates:  , Daily Mirror,
charliehebdo, 0, 553532980871053312, #BREAKING - Hostage taken at kosher shop in #Paris by ‘suspect in police officer shooting'  , FRANCE 24,
charliehebdo, 0, 552830864187727876, Three gunmen who shot dead 12 people at the HQ of #CharlieHebdo are still on the run in Paris, police say. , Sky News,
charliehebdo, 0, 553486439129038848, BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris., Fox News,
charliehebdo, 0, 552787231468191744, Paris police: 10 dead, 5 injured at #CharlieHebdo shooting, Mathieu von Rohr,
charliehebdo, 0, 553535221828964352, MORE: Police surround kosher grocery store in eastern Paris where armed man is holding hostage  , RT,
charliehebdo, 0, 553588993993232384, BREAKING: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed., The Associated Press,
charliehebdo, 0, 552795566242279424, Charlie Hebdo attackers were two masked men brandishing Kalashnikovs and rocket launchers  , Daily Mail Online,
charliehebdo, 0, 552978099357237248, Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie , Tim Pearson,
charliehebdo, 0, 553502180666531840, A person living near the #Dammartin hostage scene sent us these photos #CharlieHebdo #obs , The Observers,
charliehebdo, 0, 552785375161499649, BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo , The Independent,
charliehebdo, 0, 552801958428700672, Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms , Guardian news,
charliehebdo, 0, 552800045096259584, Chilling video allegedly of #CharlieHebdo attackers filmed from rooftop. A cry of 'Allahou Akbar' followed by shots  …, Andrew Connelly,
charliehebdo, 0, 552828474814398464, #CharlieHebdo witness - Gunmen told me to tell the media they were Al-Qaeda in Yemen  h/t , Eliot Higgins,
charliehebdo, 0, 553549686129561600, UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports , RT,
charliehebdo, 0, 553537537126694912, AFP reporting at least five hostages have been taken at kosher shop in Paris - live  #CharlieHebdo, The Guardian,
charliehebdo, 0, 552786016906383360, BREAKING: Paris: 10 dead in attack on satirical paper that poked fun at Mohammed  #CharlieHebdo , Ynetnews,
charliehebdo, 0, 552810804186460161, #CharlieHebdo famous cartoonists Charb and Cabu shot dead according to reports  , The Independent,
charliehebdo, 0, 553475729187680258, BREAKING: Car chase under way in Paris as officers pursue #CharlieHebdo suspects down motorway  , The Independent,
charliehebdo, 0, 553533499643547648, [Happening Now] Shooting and hostage situation at Kosher supermarket in eastern #Paris  , euronews,
charliehebdo, 0, 552806757672964097, UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris,  is reporting. Story:  (AP) , USA TODAY,
charliehebdo, 0, 553476600985948160, #UPDATE: Car chase, hostage drama as Paris massacre suspects cornered , Agence France-Presse,
charliehebdo, 0, 553137849663361024, The first person killed in Charlie Hebdo attacks was Muslim police officer  , The Independent,
charliehebdo, 0, 553544252563935234, BREAKING: At least 2 killed in #Paris hostage situation via  , Fox News,
charliehebdo, 0, 552813461953323008, At least 12 people were killed in today's deadly attack on #CharlieHebdo, an official says.  , CNN,
charliehebdo, 0, 553536236493615104, Breaking: Armed man linked to Charlie Hebdo suspects takes hostages at kosher grocery store in east Paris  , Wall Street Journal,
charliehebdo, 0, 553530558614351873, #BREAKING - One person has been injured in the shootout at kosher grocery store in Porte de #Vincennes , FRANCE 24,
charliehebdo, 0, 553184958958022657, BREAKING: French police descend on town where gunmen resembling suspected #CharlieHebdo attackers hit gas station , NBC News,
charliehebdo, 0, 552786361758265344, BREAKING: 10 reported dead in Charlie Hebdo HQ shooting - local media , RT,
charliehebdo, 0, 553495922639122432, UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken  , Fox News,
charliehebdo, 0, 552996335319007233, RT  R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack , Pnthrgrlgail,
charliehebdo, 0, 553473416905629696, Convoy of police cars rushing toward town northeast of Paris amid reports of hostages taken -  broadcast , Breaking News,
charliehebdo, 0, 553552293371871233, Police officer at scene of Paris hostage situation tells the BBC two people are confirmed to have died , BBC Breaking News,
charliehebdo, 0, 553479222434729984, Charlie Hebdo Suspects and Police Are Said to Exchange Fire Northeast of Paris , The New York Times,
charliehebdo, 0, 553198972287082497, French officials say one of the alleged gunman left ID in getaway car after #CharlieHebdo attack , Wall Street Journal,
charliehebdo, 0, 553480082996879360, Reports of fatality and injuries following shootout ahead of Dammartin-en-Goele hunt - live coverage:  #CharlieHebdo, BBC Breaking News,
charliehebdo, 0, 553536269972942849, Update - AFP reports at least five people have been taken hostage and one person wounded after shooting at kosher grocery in eastern #Paris, Sky News Newsdesk,
charliehebdo, 0, 553529196216344576, Update - AFP reports an armed man has taken a hostage in a kosher grocery in #Paris, Sky News Newsdesk,
charliehebdo, 0, 553488054640340992, Latest on the manhunt for Charlie Hebdo attackers:  , Wall Street Journal,
charliehebdo, 0, 552788945017516032, Appalled by the attack on Charlie Hebdo in Paris, 10 - probably journalists - now confirmed dead. An attack on free speech everywhere., Tom Newton Dunn,
charliehebdo, 0, 552818821460148226, According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous., FRANCE 24 English,
charliehebdo, 0, 553586897168392192, #BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources)  , FRANCE 24 English,
charliehebdo, 0, 553557308937363458, And now the Trocadero. I have a very bad feeling about today, Keith Tomlinson,
charliehebdo, 0, 553535829017370625, #BREAKING - At least five hostages in Paris kosher supermarket: (AFP)  #Vincennes , FRANCE 24,
charliehebdo, 0, 552829580579323904, Witness to #CharlieHebdo attack claims gunmen told him it was “Al-Qaeda in Yemen” (i.e. AQAP):  , Charles Lister,
charliehebdo, 0, 553535441828605953, #BREAKING At least five hostages in Paris kosher supermarket: source, Agence France-Presse,
charliehebdo, 0, 553530524183326720, BREAKING: Hostage taken at kosher deli in Paris by gunman who killed cop yesterday , The Daily Beast,
charliehebdo, 0, 553551286793416704, Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris. AFP , Breaking News Feed,
charliehebdo, 0, 553587329626292224, #CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP , AFP Photo Department,
charliehebdo, 0, 552791034447794176, BREAKING UPDATE: 11 dead, 10 wounded in Charlie Hebdo HQ shooting - Paris police  , RT,
charliehebdo, 0, 553556984273072128, UPDATE: Security alert in Trocadero near the Eiffel Tower in Paris appears to be "false alarm"., Breaking News Feed,
charliehebdo, 0, 553540739058376704, Kosher restaurants closing across Paris. Schools nr latest incident locked down. #ParisAttacks  , Sky News,
charliehebdo, 0, 553561170637238272, BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks., The Associated Press,
